tanggal_uji,nomor_kendaraan,merek,bahan_bakar,tipe,tahun_pembuatan,alat_uji,ket
30/04/2020,B9167UCE,SUZUKI,Bensin,PICK UP,2011,TECHNOTEST / 488 / D5-25885,Lulus
30/04/2020,B2936SYR,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
30/04/2020,B2376SIO,TOYOTA,Bensin,MPV/ MINI BUS,2019,BREINBIEE / AGS688 / OPA100,Lulus
30/04/2020,B2952SYR,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
30/04/2020,B2731SIO,TOYOTA,Bensin,MPV/ MINI BUS,2019,BREINBIEE / AGS688 / OPA100,Lulus
30/04/2020,B2328SIO,TOYOTA,Bensin,MPV/ MINI BUS,2019,BREINBIEE / AGS688 / OPA100,Lulus
30/04/2020,B2093SYS,TOYOTA,Bensin,MPV/ MINI BUS,2019,BREINBIEE / AGS688 / OPA100,Lulus
30/04/2020,B2336SIO,TOYOTA,Bensin,MPV/ MINI BUS,2019,BREINBIEE / AGS688 / OPA100,Lulus
30/04/2020,B1271VEQ,HONDA,Bensin,SEDAN,2004,BREINBIEE / AGS688 / OPA100,Lulus
30/04/2020,B2326SIO,TOYOTA,Bensin,MPV/ MINI BUS,2019,BREINBIEE / AGS688 / OPA100,Lulus
30/04/2020,B2330SIO,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
30/04/2020,B2729SIO,TOYOTA,Bensin,MPV/ MINI BUS,2019,BREINBIEE / AGS688 / OPA100,Lulus
30/04/2020,B2317SYS,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
30/04/2020,B2105SYS,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
30/04/2020,B2334SIO,TOYOTA,Bensin,MPV/ MINI BUS,2019,BREINBIEE / AGS688 / OPA100,Lulus
30/04/2020,B2437SIO,TOYOTA,Bensin,MPV/ MINI BUS,2019,BREINBIEE / AGS688 / OPA100,Lulus
30/04/2020,B2697SIO,TOYOTA,Bensin,MPV/ MINI BUS,2019,BREINBIEE / AGS688 / OPA100,Lulus
30/04/2020,B2703SIO,TOYOTA,Bensin,MPV/ MINI BUS,2019,BREINBIEE / AGS688 / OPA100,Lulus
30/04/2020,B2142SYS,TOYOTA,Bensin,MPV/ MINI BUS,2019,BREINBIEE / AGS688 / OPA100,Lulus
29/04/2020,B9321ZJ,MITSUBISHI,Solar,BOX,2008,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
29/04/2020,B9059BAT,ISUZU,Solar,PICK UP,2019,TECNO TEST / 495-515 / 269191,Lulus
29/04/2020,B1026SJZ,TOYOTA,Solar,MPV/ MINI BUS,2019,BREINBIEE / AGS688 / OPA100,Lulus
29/04/2020,B1058SJZ,TOYOTA,Solar,MPV/ MINI BUS,2019,BREINBIEE / AGS688 / OPA100,Lulus
29/04/2020,B2121SYS,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
29/04/2020,B2133SYS,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
29/04/2020,B2151SYS,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
29/04/2020,B2184BYE,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
29/04/2020,B2920SYR,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
29/04/2020,B2932SYR,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
29/04/2020,B7079SDB,TOYOTA,Solar,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
29/04/2020,B7080SDB,TOYOTA,Solar,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
29/04/2020,B7090SDB,TOYOTA,Solar,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
29/04/2020,B7141BDB,TOYOTA,Solar,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
29/04/2020,B7143BDB,TOYOTA,Solar,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
29/04/2020,B7145BDB,TOYOTA,Solar,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
29/04/2020,B7148BDB,TOYOTA,Solar,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
28/04/2020,B2824SGY,DAIHATSU,Bensin,MPV/ MINI BUS,2016,NEOMOTECH / CG 450 / 4N11D017,Lulus
28/04/2020,B2816SGY,DAIHATSU,Bensin,MPV/ MINI BUS,2016,NEOMOTECH / CG 450 / 4N11D017,Lulus
28/04/2020,B9007CCB,MITSUBISHI,Solar,TRUCK,2011,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
25/04/2020,B9925BCL,MITSUBISHI,Solar,BOX,2013,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
24/04/2020,B1199UIR,DAIHATSU,Bensin,MPV/ MINI BUS,2016,Brain Bee / AGS-688 / 081008000032,Lulus
24/04/2020,B9948PCF,DAIHATSU,Bensin,MPV/ MINI BUS,2013,Brain Bee / AGS-688 / 081008000032,Lulus
24/04/2020,B9634FCK,DAIHATSU,Bensin,MPV/ MINI BUS,2019,Brain Bee / AGS-688 / 081008000032,Lulus
24/04/2020,B466R12527L,HELI ( FORKLIFT ),Solar,LAINNYA,2013,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
24/04/2020,B9673FCK,DAIHATSU,Bensin,MPV/ MINI BUS,2019,Brain Bee / AGS-688 / 081008000032,Lulus
24/04/2020,B9644FCK,DAIHATSU,Bensin,MPV/ MINI BUS,2019,Brain Bee / AGS-688 / 081008000032,Lulus
24/04/2020,B466R12362K,HELI ( FORKLIFT ),Solar,LAINNYA,2013,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
24/04/2020,B9643FCK,DAIHATSU,Bensin,MPV/ MINI BUS,2019,Brain Bee / AGS-688 / 081008000032,Lulus
24/04/2020,B9630FCK,DAIHATSU,Bensin,MPV/ MINI BUS,2019,Brain Bee / AGS-688 / 081008000032,Lulus
24/04/2020,B9683FCK,DAIHATSU,Bensin,MPV/ MINI BUS,2019,Brain Bee / AGS-688 / 081008000032,Lulus
24/04/2020,B9686FCK,DAIHATSU,Bensin,MPV/ MINI BUS,2019,Brain Bee / AGS-688 / 081008000032,Lulus
24/04/2020,B9667FCK,DAIHATSU,Bensin,MPV/ MINI BUS,2019,Brain Bee / AGS-688 / 081008000032,Lulus
23/04/2020,B9651KDD,ISUZU,Solar,TRUCK,2016,sagem / 606 / -,Lulus
23/04/2020,B1050NIX,VOLKSWAGEN,Solar,MPV/ MINI BUS,2012,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
23/04/2020,B9118PCN,DAIHATSU,Bensin,BOX,2018,NEOMOTECH / CG 450 / 4N11D017,Lulus
22/04/2020,B2672UFE,TOYOTA,Bensin,SUV,2017,SUK YOUNG MACHINE AND TOOLS IND CO / OPACITY SMOOKEMETER CGO-600 / 133909-GA401,Lulus
22/04/2020,B2003UFE,TOYOTA,Bensin,MPV/ MINI BUS,2017,BREINBIEE / AGS688 / OPA100,Lulus
22/04/2020,B2344UFE,TOYOTA,Bensin,MPV/ MINI BUS,2017,BREINBIEE / AGS688 / OPA100,Lulus
22/04/2020,B2348UOH,DAIHATSU,Bensin,MPV/ MINI BUS,2019,NEOMOTECH / CG 450 / 4N11D017,Lulus
22/04/2020,B1230SOU,TOYOTA,Bensin,MPV/ MINI BUS,2011,BREINBIEE / AGS688 / OPA100,Lulus
21/04/2020,B2904UFD,TOYOTA,Bensin,SUV,2017,SUK YOUNG MACHINE AND TOOLS IND CO / OPACITY SMOOKEMETER CGO-600 / 133909-GA401,Lulus
21/04/2020,B2904UFD,TOYOTA,Bensin,SUV,2017,SUK YOUNG MACHINE AND TOOLS IND CO / OPACITY SMOOKEMETER CGO-600 / 133909-GA401,Lulus
21/04/2020,B2904UFD,TOYOTA,Bensin,SUV,2017,SUK YOUNG MACHINE AND TOOLS IND CO / OPACITY SMOOKEMETER CGO-600 / 133909-GA401,Lulus
21/04/2020,B2015UFE,TOYOTA,Bensin,SUV,2017,SUK YOUNG MACHINE AND TOOLS IND CO / OPACITY SMOOKEMETER CGO-600 / 133909-GA401,Lulus
21/04/2020,B2706PFO,DAIHATSU,Bensin,MPV/ MINI BUS,2018,NEOMOTECH / CG 450 / 4N11D017,Lulus
21/04/2020,B2347UFE,TOYOTA,Bensin,SUV,2017,SUK YOUNG MACHINE AND TOOLS IND CO / OPACITY SMOOKEMETER CGO-600 / 133909-GA401,Lulus
21/04/2020,B1278SZO,DAIHATSU,Bensin,MPV/ MINI BUS,2012,NEOMOTECH / CG 450 / 4N11D017,Lulus
21/04/2020,B9076BCE,SUZUKI,Bensin,PICK UP,2011,TECHNOTEST / 488 / D5-25885,Lulus
20/04/2020,B7036NG,MITSUBISHI,Solar,BUS,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
20/04/2020,B7287SDB,MITSUBISHI,Solar,BUS,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
20/04/2020,B7247SDB,MITSUBISHI,Solar,BUS,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
20/04/2020,R7017,KATO,Solar,LAINNYA,2017,Brain Bee / OPA-100 / 090317000261,Lulus
20/04/2020,ML186,SKYJACK,Solar,LAINNYA,2020,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
20/04/2020,MLA245,JLG,Solar,LAINNYA,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
20/04/2020,PM18,VOLVO,Solar,TRUCK,2019,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
20/04/2020,B9002SCA,DAIHATSU,Bensin,LAINNYA,2012,technotest / 488 / -,Lulus
17/04/2020,B9005PCI,SUZUKI,Bensin,BOX,2014,Brain Bee / AGS-688 / 081008000032,Lulus
16/04/2020,B1094VA,ISUZU,Solar,MPV/ MINI BUS,2008,Brain Bee / Opa 100 / 110909000113,Lulus
15/04/2020,B9950TCL,DAIHATSU,Bensin,BOX,2018,NEOMOTECH / CG 450 / 4N11D017,Lulus
15/04/2020,B9303FCI,SUZUKI,Bensin,PICK UP,2018,technotest / 488 / -,Lulus
15/04/2020,B9389FCI,ISUZU,Solar,TRUCK,2018,sagem / 606 / -,Lulus
15/04/2020,B9406FCI,ISUZU,Solar,TRUCK,2018,sagem / 606 / -,Lulus
13/04/2020,B1615PZB,SUZUKI,Bensin,MPV/ MINI BUS,2012,BREINBIEE / AGS688 / OPA100,Lulus
13/04/2020,B2152UFF,TOYOTA,Bensin,MPV/ MINI BUS,2017,BREINBIEE / AGS688 / OPA100,Lulus
13/04/2020,B2152UFF,TOYOTA,Bensin,MPV/ MINI BUS,2017,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B1260BJW,TOYOTA,Solar,MPV/ MINI BUS,2019,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B1570SJY,TOYOTA,Solar,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2912SYR,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2918SYR,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2935BYE,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2820BYF,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2085SYS,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2933BYE,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2401SIU,TOYOTA,Bensin,MPV/ MINI BUS,2019,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2441SIU,TOYOTA,Bensin,MPV/ MINI BUS,2019,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2411BYE,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2018BYG,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2302BYE,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2380BYE,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2914SYR,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2937BYE,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B1130SJZ,TOYOTA,Solar,MPV/ MINI BUS,2019,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2091SYS,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2223SYT,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2924SYR,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2928SYR,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2227SYT,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2930SYR,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2940SYR,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2083SYS,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2225SYT,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B1706SAP,TOYOTA,Bensin,MPV/ MINI BUS,2019,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2644SYS,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B1579SJY,TOYOTA,Solar,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B7100SDB,TOYOTA,Solar,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B7103SDB,TOYOTA,Solar,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2125SYS,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2968SYR,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B7082SDB,TOYOTA,Solar,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2087SYS,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B1074SJZ,TOYOTA,Solar,MPV/ MINI BUS,2019,Brain Bee / AGS-688 / 0800800031,Lulus
09/04/2020,B2152BYF,TOYOTA,Bensin,MPV/ MINI BUS,2017,Brain Bee / AGS-688 / 0800800031,Lulus
09/04/2020,B7077SDB,TOYOTA,Solar,MPV/ MINI BUS,2018,Brain Bee / AGS-688 / 0800800031,Lulus
09/04/2020,B7081SDB,TOYOTA,Solar,MPV/ MINI BUS,2018,Brain Bee / AGS-688 / 0800800031,Lulus
09/04/2020,B7084SDB,TOYOTA,Solar,MPV/ MINI BUS,2018,Brain Bee / AGS-688 / 0800800031,Lulus
09/04/2020,B7085SDB,TOYOTA,Solar,MPV/ MINI BUS,2018,Brain Bee / AGS-688 / 0800800031,Lulus
09/04/2020,B7088SDB,TOYOTA,Solar,MPV/ MINI BUS,2018,Brain Bee / AGS-688 / 0800800031,Lulus
09/04/2020,B7098SDB,TOYOTA,Solar,MPV/ MINI BUS,2018,Brain Bee / AGS-688 / 0800800031,Lulus
09/04/2020,B7086SDB,TOYOTA,Solar,MPV/ MINI BUS,2018,sukyoung / sy-GA401 / 181105-GA401,Lulus
09/04/2020,B2252BYG,TOYOTA,Bensin,MPV/ MINI BUS,2018,sukyoung / sy-GA401 / 181105-GA401,Lulus
09/04/2020,B9865TAQ,DAIHATSU,Bensin,PICK UP,2015,NEOMOTECH / CG 450 / 4N10K0108,Lulus
09/04/2020,B9866TAC,SUZUKI,Bensin,PICK UP,2011,technotest / 488 / -,Lulus
09/04/2020,B2099SYS,TOYOTA,Bensin,MPV/ MINI BUS,2018,sukyoung / sy-GA401 / 181105-GA401,Lulus
09/04/2020,B2956SYR,TOYOTA,Bensin,MPV/ MINI BUS,2018,sukyoung / sy-GA401 / 181105-GA401,Lulus
09/04/2020,B7087SDB,TOYOTA,Solar,MPV/ MINI BUS,2018,sukyoung / sy-GA401 / 181105-GA401,Lulus
09/04/2020,B9086BCJ,MITSUBISHI,Solar,PICK UP,2012,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
09/04/2020,B9202JF,MITSUBISHI,Solar,BOX,2002,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
09/04/2020,B9291QA,MITSUBISHI,Solar,BOX,2005,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
09/04/2020,B9254BCG,MITSUBISHI,Solar,BOX,2011,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
09/04/2020,B1262BJW,TOYOTA,Solar,MPV/ MINI BUS,2019,sukyoung / sy-GA401 / 181105-GA401,Lulus
09/04/2020,B2135SYS,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2482BYG,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B1235OQ,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B1233OQ,TOYOTA,Bensin,MPV/ MINI BUS,2018,Qrotech / QRO-401 / -,Lulus
09/04/2020,B2149SYS,TOYOTA,Bensin,MPV/ MINI BUS,2018,Qrotech / QRO-401 / -,Lulus
09/04/2020,B2682BYG,TOYOTA,Bensin,MPV/ MINI BUS,2018,Qrotech / QRO-401 / -,Lulus
09/04/2020,B2180BYE,TOYOTA,Bensin,MPV/ MINI BUS,2018,Qrotech / QRO-401 / -,Lulus
09/04/2020,B2931BYE,TOYOTA,Bensin,MPV/ MINI BUS,2018,Qrotech / QRO-401 / -,Lulus
09/04/2020,B2115SYS,TOYOTA,Bensin,MPV/ MINI BUS,2018,SUKYOUUNG . 410 / SUKYOUUNG . 410 / 121705,Lulus
09/04/2020,B2397SIU,TOYOTA,Bensin,MPV/ MINI BUS,2019,SUKYOUUNG . 410 / SUKYOUUNG . 410 / 121705,Lulus
09/04/2020,B2117SYS,TOYOTA,Bensin,MPV/ MINI BUS,2018,SUKYOUUNG . 410 / SUKYOUUNG . 410 / 121705,Lulus
09/04/2020,B2477BYE,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2208BYE,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2101SYS,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2938SYR,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2119SYS,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2109SYS,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2044SIU,TOYOTA,Bensin,MPV/ MINI BUS,2019,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2958SYR,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2229BYF,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2195BYE,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2256BYG,TOYOTA,Bensin,MPV/ MINI BUS,2018,Qrotech / QRO-401 / -,Lulus
09/04/2020,B2506BYH,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
09/04/2020,B2916SYR,TOYOTA,Bensin,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
08/04/2020,B9594PA,ISUZU,Solar,PICK UP,2003,TECNO TEST / 495-515 / 269191,Lulus
08/04/2020,B9236NYV,HINO,Solar,TRUCK,2018,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
08/04/2020,B1SPJ,TOYOTA,Bensin,SUV,2010,Qrotech / QRO-401 / -,Lulus
07/04/2020,B2247UFE,TOYOTA,Bensin,MPV/ MINI BUS,2017,Qrotech / QRO-401 / -,Lulus
07/04/2020,B2318TN,TOYOTA,Solar,MPV/ MINI BUS,2019,BREINBIEE / AGS688 / OPA100,Lulus
07/04/2020,B2330UFE,TOYOTA,Bensin,MPV/ MINI BUS,2017,BREINBIEE / AGS688 / OPA100,Lulus
07/04/2020,B2701UFD,TOYOTA,Bensin,MPV/ MINI BUS,2017,BREINBIEE / AGS688 / OPA100,Lulus
07/04/2020,B9574MO,ISUZU,Solar,PICK UP,2012,TECNO TEST / 495-515 / 269191,Lulus
07/04/2020,B2050UFE,TOYOTA,Bensin,MPV/ MINI BUS,2017,Qrotech / QRO-401 / -,Lulus
07/04/2020,B9150UCO,ISUZU,Solar,LAINNYA,2014,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
07/04/2020,B9022JE,DAIHATSU,Bensin,PICK UP,2014,NEOMOTECH / CG 450 / 4N10K0108,Lulus
06/04/2020,B9701UCG,MITSUBISHI,Solar,MPV/ MINI BUS,2012,BREINBIEE / AGS688 / OPA100,Lulus
06/04/2020,B1037UZQ,JAGUAR,Solar,MPV/ MINI BUS,2013,BRAIN BEE / OMNI BUS800 / OMNI BUS800,Lulus
06/04/2020,B1377UKK,TOYOTA,Bensin,MPV/ MINI BUS,2010,Qrotech / QRO-401 / -,Lulus
06/04/2020,B9009FAQ,MITSUBISHI,Solar,PICK UP,2016,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9563UAC,ISUZU,Solar,PICK UP,2011,TECNO TEST / 495-515 / 269191,Lulus
06/04/2020,B9147UAF,ISUZU,Solar,MPV/ MINI BUS,2012,Brain Bee / Opa 100 / 110909000113,Lulus
06/04/2020,B9604BCU,MITSUBISHI,Solar,TRUCK,2016,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9393UAO,MITSUBISHI,Solar,PICK UP,2017,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9394UAO,MITSUBISHI,Solar,PICK UP,2017,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9269UCD,MITSUBISHI,Solar,PICK UP,2011,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9270UCD,MITSUBISHI,Solar,PICK UP,2011,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9525UCG,MITSUBISHI,Solar,MPV/ MINI BUS,2012,BREINBIEE / AGS688 / OPA100,Lulus
06/04/2020,B9637UCG,MITSUBISHI,Solar,PICK UP,2012,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9563UFA,MITSUBISHI,Solar,TRUCK,2018,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9564UFA,MITSUBISHI,Solar,TRUCK,2018,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9565UFA,MITSUBISHI,Solar,TRUCK,2018,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9540UFA,MITSUBISHI,Solar,TRUCK,2017,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9541UFA,MITSUBISHI,Solar,TRUCK,2017,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9542UFA,MITSUBISHI,Solar,TRUCK,2017,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9548UFA,MITSUBISHI,Solar,TRUCK,2017,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9549UFA,MITSUBISHI,Solar,TRUCK,2017,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9550UFA,MITSUBISHI,Solar,TRUCK,2017,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9630UCG,MITSUBISHI,Solar,MPV/ MINI BUS,2012,BREINBIEE / AGS688 / OPA100,Lulus
06/04/2020,B9562UFA,MITSUBISHI,Solar,TRUCK,2018,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9635UCG,MITSUBISHI,Solar,PICK UP,2012,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9705UCG,MITSUBISHI,Solar,PICK UP,2012,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9708UCS,MITSUBISHI,Solar,MPV/ MINI BUS,2018,BREINBIEE / AGS688 / OPA100,Lulus
06/04/2020,B9632UCG,MITSUBISHI,Solar,PICK UP,2012,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B1329UKJ,NISSAN,Bensin,MPV/ MINI BUS,2010,BREINBIEE / AGS688 / OPA100,Lulus
06/04/2020,B9700UCG,MITSUBISHI,Solar,MPV/ MINI BUS,2012,BREINBIEE / AGS688 / OPA100,Lulus
06/04/2020,B2087RA,NISSAN,Bensin,MPV/ MINI BUS,2010,BREINBIEE / AGS688 / OPA100,Lulus
